vghbj,gcfvbhj ,gcfbjh,male
ACx,ACy,ACz,encoder1,encoder2,time
-40,65,-254,3,0,0.1
-41,64,-253,3,0,0.2
-43,65,-251,3,0,0.3
-44,65,-253,3,0,0.4
-43,65,-252,3,0,0.5
-42,66,-252,3,0,0.6
-44,65,-254,3,0,0.7
-42,65,-251,3,0,0.8
-42,65,-251,3,0,0.9
-40,67,-252,3,0,1.0
-43,64,-253,3,0,1.1
-45,66,-251,3,0,1.2
-39,65,-252,3,0,1.3
-41,65,-253,3,0,1.4
-41,64,-252,3,0,1.5
-41,66,-253,3,0,1.6
-41,65,-253,3,0,1.7
0:1
